EOG,GAZE_INTERPOLATED,SACC,STIM,TIME
28.82648274,6.71,NaN,0.1,6.6354
28.839416529,6.7,NaN,-0.42,6.6474
28.832012055,6.7,NaN,-0.42,6.6594
28.834848834,6.7,NaN,-0.42,6.6714
28.834848834,6.72,NaN,-0.42,6.6834
28.834848834,6.74,NaN,-0.42,6.6954
28.834848834,6.74,NaN,-0.42,6.7074
28.840522392,6.73,NaN,-0.42,6.7194
28.828213656,5.26,NaN,-0.42,6.7314
28.828213656,4.7,NaN,-0.42,6.7434
28.803355779,5.75,NaN,-0.42,6.7554
28.803355779,6.6,-30.75,-0.42,6.7674
28.80244224,3.21,NaN,-0.42,6.7794
28.783065597,-0.34,NaN,-0.42,6.7914
28.771814643,-3.9,NaN,-0.42,6.8034
28.771766562,-7.45,NaN,-0.42,6.8154
28.747870305,-11.01,NaN,-0.42,6.8274
28.747870305,-14.56,NaN,-0.42,6.8394
28.742677557,-18.11,NaN,-0.42,6.8514
28.742677557,-20.82,NaN,-0.42,6.8634
28.747870305,-21.47,NaN,-0.42,6.8754
28.755467103,-22.14,NaN,-0.42,6.8874
28.746860604,-22.29,NaN,-0.42,6.8994
28.746860604,-22.37,NaN,-0.42,6.9114
28.75965015,-21.79,NaN,-0.42,6.9234
28.76541987,-21.69,NaN,-0.42,6.9354
28.741475532,-22.4,NaN,-0.42,6.9474
28.741475532,-22.3,NaN,-0.42,6.9594
28.741475532,-21.83,NaN,-0.42,6.9714
28.74474504,-23.06,NaN,-0.42,6.9834
28.760275203,-23.92,NaN,-0.42,6.9954
28.739792697,-23.9,NaN,-0.42,7.0074
28.751187894,-22.86,NaN,-0.42,7.0194
28.752534162,-23.15,NaN,-0.42,7.0314
28.752534162,-24,NaN,-0.42,7.0434
28.752534162,-24.75,NaN,-0.42,7.0554
28.753640025,-24.79,NaN,-0.42,7.0674
28.754168916,-24.8,NaN,-0.42,7.0794
28.763400468,-24.79,NaN,-0.42,7.0914
28.763400468,-24.76,NaN,-0.42,7.1034
28.770660699,-24.76,NaN,-0.42,7.1154
28.770179889,-24.33,NaN,-0.42,7.1274
28.772006967,-23.34,NaN,-0.42,7.1394
28.772006967,-22.98,NaN,-0.42,7.1514
28.772006967,-24.11,NaN,-0.42,7.1634
28.761717633,-24.8,NaN,-0.42,7.1754
28.76397744,-24.51,NaN,-0.42,7.1874
28.759505907,-21.76,NaN,-0.42,7.1994
28.759409745,-24.82,NaN,-0.42,7.2114
28.764650574,-24.82,NaN,-0.42,7.2234
28.769074026,-24.8,NaN,-0.42,7.2354
28.769074026,-23.58,NaN,-0.42,7.2474
28.769074026,-23.71,NaN,-0.42,7.2594
28.769074026,-24.77,NaN,-0.42,7.2714
28.765612194,-24.74,NaN,-0.42,7.2834
28.755274779,-24.72,NaN,-0.42,7.2954
28.760659851,-24.7,NaN,-0.42,7.3074
28.77070878,-24.69,NaN,-0.42,7.3194
28.77070878,-24.68,NaN,-0.42,7.3314
28.77070878,-24.67,NaN,-0.42,7.3434
28.77070878,-24.66,NaN,-0.42,7.3554
28.77070878,-24.66,NaN,-0.42,7.3674
28.76109258,-24.7,NaN,-0.42,7.3794
28.75916934,-24.75,NaN,-0.42,7.3914
28.766573814,-24.76,NaN,-0.42,7.4034
28.739552292,-24.79,NaN,-0.42,7.4154
28.762294605,-24.8,NaN,-0.42,7.4274
28.762583091,-24.78,NaN,-0.42,7.4394
28.745177769,-24.78,NaN,-0.42,7.4514
28.745177769,-24.79,NaN,-0.42,7.4634
28.757630748,-24.8,NaN,-0.42,7.4754
28.757871153,-24.78,NaN,-0.42,7.4874
28.7668623,-24.76,NaN,-0.42,7.4994
28.7668623,-24.75,NaN,-0.42,7.5114
28.7668623,-24.74,NaN,-0.42,7.5234
28.771333833,-24.7,NaN,-0.42,7.5354
28.754457402,-24.68,NaN,-0.42,7.5474
28.751235975,-24.67,NaN,-0.42,7.5594
28.751235975,-24.66,NaN,-0.42,7.5714
28.754505483,-24.67,NaN,-0.42,7.5834
28.75916934,-24.68,NaN,-0.42,7.5954
28.75916934,-24.69,NaN,-0.42,7.6074
28.75916934,-24.71,NaN,-0.42,7.6194
28.762871577,-24.74,NaN,-0.42,7.6314
28.765612194,-24.77,NaN,-0.42,7.6434
28.761525309,-24.8,NaN,-0.42,7.6554
28.761525309,-24.8,NaN,-0.42,7.6674
28.761525309,-24.8,NaN,-0.42,7.6794
28.752389919,-24.79,NaN,-0.42,7.6914
28.757005695,-24.8,NaN,-0.42,7.7034
28.759265502,-24.79,NaN,-0.42,7.7154
28.778113254,-24.78,NaN,-0.42,7.7274
28.769506755,-24.78,NaN,-0.53,7.7394
28.769506755,-24.77,NaN,-0.53,7.7514
28.769506755,-24.78,NaN,-0.53,7.7634
28.752582243,-24.81,NaN,-0.53,7.7754
28.773834045,-24.82,NaN,-0.53,7.7874
28.756476804,-24.8,NaN,-0.53,7.7994
28.763833197,-24.78,NaN,-0.53,7.8114
28.759746312,-24.76,NaN,-0.53,7.8234
28.758400044,-24.71,NaN,-0.53,7.8353
28.758400044,-24.66,NaN,-0.53,7.8473
28.772199291,-24.65,NaN,-0.53,7.8593
28.762246524,-24.64,NaN,-0.53,7.8713
28.757582667,-24.74,NaN,-0.53,7.8833
28.757582667,-25.44,-5.98,-0.53,7.8953
28.757582667,-26.87,NaN,-0.53,7.9073
28.738638753,-28.33,NaN,-0.53,7.9193
28.747870305,-29.41,NaN,-0.53,7.9313
28.72695507,-29.89,NaN,-0.53,7.9433
28.738638753,-29.07,NaN,-0.53,7.9553
28.735032678,-28.14,NaN,-0.53,7.9673
28.735032678,-30.35,NaN,-0.53,7.9793
28.750226274,-30.25,NaN,-0.53,7.9913
28.749024249,-29.25,NaN,-0.53,8.0033
28.749024249,-29.27,NaN,-0.53,8.0153
28.749024249,-29.3,NaN,-0.53,8.0273
28.747726062,-29.37,NaN,-0.53,8.0393
28.750226274,-29.41,NaN,-0.53,8.0513
28.749264654,-28.89,NaN,-0.53,8.0633
28.749264654,-30.74,NaN,-0.53,8.0753
28.749264654,-29.85,NaN,-0.53,8.0873
28.748303034,-29.72,NaN,-0.53,8.0993
28.744648878,-31.33,NaN,-0.53,8.1113
28.748639601,-31.44,NaN,-0.53,8.1233
28.748639601,-31.54,NaN,-0.53,8.1353
28.748639601,-30.65,NaN,-0.53,8.1473
28.748639601,-31.68,NaN,-0.53,8.1593
28.748639601,-31.72,NaN,-0.53,8.1713
28.753111134,-31.78,NaN,-0.53,8.1833
28.750562841,-31.54,NaN,-0.53,8.1953
28.732772871,-30.32,NaN,-0.53,8.2073
28.732772871,-30.54,NaN,-0.53,8.2193
28.75484205,-31.27,NaN,-0.53,8.2313
28.742966043,-31.65,NaN,-0.53,8.2433
28.754601645,-30.4,NaN,-0.53,8.2553
28.734936516,-30.42,NaN,-0.53,8.2673
28.734936516,-30.42,NaN,-0.53,8.2793
28.734936516,-30.42,NaN,-0.53,8.2913
28.734936516,-31.37,NaN,-0.53,8.3033
28.734936516,-30.55,NaN,-0.53,8.3153
28.75628448,-30.33,NaN,-0.53,8.3273
28.749889707,-29.22,NaN,-0.53,8.3393
28.747485657,-28.82,NaN,-0.53,8.3513
28.751812947,-29.61,NaN,-0.53,8.3633
28.757198019,-30.31,NaN,-0.53,8.3753
28.757198019,-29.13,NaN,-0.53,8.3873
28.759121259,-31.83,NaN,-0.53,8.3993
28.759121259,-31.57,NaN,-0.53,8.4113
28.759121259,-29.19,NaN,-0.53,8.4233
28.750851327,-29.57,NaN,-0.53,8.4353
28.733494086,-30.33,NaN,-0.53,8.4473
28.752053352,-30.33,NaN,-0.53,8.4593
28.752053352,-29.13,NaN,-0.53,8.4713
28.752053352,-30.55,NaN,-0.53,8.4833
28.75051476,-31.18,NaN,-0.53,8.4953
28.756044075,-29.48,NaN,-0.53,8.5073
28.756236399,-31.08,NaN,-0.53,8.5193
28.756236399,-30.34,NaN,-0.1,8.5313
28.757005695,-30.32,NaN,-0.1,8.5433
28.738350267,-29.15,NaN,-0.1,8.5553
28.758111558,-30.47,NaN,-0.1,8.5673
28.758640449,-29.6,NaN,-0.1,8.5793
28.76013096,-30.26,NaN,-0.1,8.5913
28.768545135,-30.26,NaN,-0.1,8.6033
28.756380642,-28.37,24.17,-0.1,8.6153
28.756380642,-24.09,NaN,-0.1,8.6273
28.756380642,-19.8,NaN,-0.1,8.6393
28.807202259,-15.51,NaN,-0.1,8.6513
28.812010359,-11.22,NaN,-0.1,8.6633
28.806865692,-7.71,NaN,-0.1,8.6753
28.806865692,-7.51,NaN,-0.1,8.6873
28.806865692,-7.44,NaN,-0.1,8.6993
28.804509723,-7.76,NaN,-0.1,8.7113
28.795470495,-7.84,NaN,-0.1,8.7233
28.814222085,-7.8,NaN,-0.1,8.7353
28.814222085,-7.33,NaN,-0.1,8.7473
28.814222085,-6.26,NaN,-0.1,8.7593
28.814222085,-7.36,NaN,-0.1,8.7713
28.814222085,-6.81,NaN,-0.1,8.7833
28.814222085,-5.96,NaN,-0.1,8.7953
28.798163031,-7.06,NaN,-0.1,8.8073
28.819510995,-6.53,NaN,-0.1,8.8193
28.807971555,-5.31,NaN,-0.1,8.8313
28.816001082,-4.32,NaN,-0.1,8.8433
28.808452365,-5.68,NaN,-0.1,8.8553
28.820328372,-5.69,NaN,-0.1,8.8673
28.81830897,-5.67,NaN,-0.1,8.8793
28.798788084,-5.66,NaN,-0.1,8.8913
28.822588179,-5.65,NaN,-0.1,8.9033
28.81061601,-5.64,NaN,-0.1,8.9153
28.809365904,-5.62,NaN,-0.1,8.9273
28.809365904,-5.61,NaN,-0.1,8.9393
28.809365904,-5.62,NaN,-0.1,8.9513
28.809365904,-5.49,NaN,-0.1,8.9633
28.811673792,-4.15,NaN,-0.1,8.9753
28.81398168,-5.54,NaN,-0.1,8.9873
28.80580791,-5.7,NaN,-0.1,8.9993
28.808837013,-5.69,NaN,-0.1,9.0113
28.808837013,-5.7,NaN,-0.1,9.0233
28.815616434,-4.94,NaN,-0.1,9.0353
28.815616434,-6.8,NaN,-0.1,9.0473
28.815616434,-4.52,NaN,-0.1,9.0593
28.805230938,-5.55,NaN,-0.1,9.0713
28.8101352,-5.7,NaN,-0.1,9.0832
28.803788508,-5.71,NaN,-0.1,9.0952
28.81302006,-5.73,NaN,-0.1,9.1072
28.81302006,-6.5,NaN,-0.1,9.1192
28.816193406,-7.42,NaN,-0.1,9.1312
28.802730726,-5.8,NaN,-0.1,9.1432
28.803259617,-5.82,NaN,-0.1,9.1552
28.803259617,-5.82,NaN,-0.1,9.1672
28.803259617,-5.83,NaN,-0.1,9.1792
28.803259617,-5.83,NaN,-0.1,9.1912
28.81253925,-5.84,NaN,-0.1,9.2032
28.804942452,-5.84,NaN,-0.1,9.2152
28.811673792,-5.87,NaN,-0.1,9.2272
28.813789356,-5.87,NaN,-0.1,9.2392
28.81157763,-5.87,NaN,-0.1,9.2512
28.81157763,-5.89,NaN,-0.1,9.2632
28.81157763,-5.89,NaN,-0.1,9.2752
28.807394583,-5.88,NaN,-0.1,9.2872
28.807394583,-5.87,NaN,-0.1,9.2992
28.807394583,-5.87,NaN,-0.1,9.3112
28.807394583,-5.85,NaN,-0.1,9.3232
28.79378766,-5.84,NaN,-0.1,9.3352
28.788354507,-5.83,NaN,-0.1,9.3472
28.824367176,-5.83,NaN,-0.1,9.3592
28.813885518,-4.84,NaN,-0.1,9.3712
28.807106097,-4.75,NaN,-0.1,9.3832
28.797393735,-5.85,NaN,-0.1,9.3952
28.807779231,-6.04,NaN,-0.1,9.4072
28.807779231,-7.44,NaN,-0.1,9.4192
28.80628872,-5.1,NaN,-0.1,9.4312
28.801240215,-6.51,NaN,-0.1,9.4432
28.805038614,-5.8,NaN,-0.1,9.4552
28.805038614,-5.36,NaN,-0.1,9.4672
28.805038614,-4.1,NaN,-0.1,9.4792
28.80965439,-5.78,NaN,-0.1,9.4912
28.805904072,-5.79,NaN,-0.1,9.5032
28.817876241,-5.8,NaN,-0.1,9.5152
28.807971555,-5.8,NaN,-0.1,9.5272
28.810183281,-5.79,NaN,-0.1,9.5392
28.810183281,-5.78,NaN,-0.1,9.5512
28.81109682,-5.79,NaN,-0.1,9.5632
28.805471343,-6.93,NaN,-0.1,9.5752
28.805471343,-6.71,NaN,-0.1,9.5872
28.814077842,-5.78,NaN,-0.1,9.5992
28.80292305,-5.79,NaN,-0.1,9.6112
28.827011631,-5.79,NaN,-0.1,9.6232
28.808452365,-5.79,NaN,-0.1,9.6352
28.811385306,-5.78,NaN,-0.1,9.6472
28.815327948,-4.64,NaN,-0.1,9.6592
28.807346502,-7.07,NaN,-0.1,9.6712
28.807346502,-5.84,NaN,-0,9.6832
28.807346502,-5.74,NaN,-0,9.6952
28.800951729,-5.73,NaN,-0,9.7072
28.805567505,-5.73,NaN,-0,9.7192
28.816145325,-5.72,6.21,-0,9.7312
28.807490745,-3.45,NaN,-0,9.7432
28.829800329,-1,NaN,-0,9.7552
28.81878978,-1.54,NaN,-0,9.7672
28.81878978,-1.64,NaN,-0,9.7792
28.81878978,-0.34,NaN,-0,9.7912
28.828502142,-0.08,NaN,-0,9.8032
28.828502142,-0.07,NaN,-0,9.8152
28.826338497,1.38,NaN,-0,9.8272
28.832492865,-0.71,NaN,-0,9.8392
28.826819307,1.59,NaN,-0,9.8512
28.835089239,-0.74,NaN,-0,9.8632
28.822588179,-1.11,NaN,-0,9.8752
28.822588179,0.11,NaN,-0,9.8872
28.822588179,0.16,NaN,-0,9.8992
28.827780927,0.18,NaN,-0,9.9112
28.822972827,0.21,NaN,-0,9.9232
28.816818459,0.23,NaN,-0,9.9352
28.826290416,0.25,NaN,-0,9.9472
28.824319095,0.27,NaN,-0,9.9592
28.824992229,-1.55,NaN,-0,9.9712
28.824992229,0.11,NaN,-0,9.9832
28.8245595,0.24,NaN,-0,9.9952
28.8245595,0.22,NaN,-0,10.0072
28.821915045,0.2,NaN,-0,10.0192
28.829896491,0.19,NaN,-0,10.0312
28.817106945,0.17,NaN,-0,10.0432
28.817106945,0.16,NaN,-0,10.0552
28.817106945,0.15,NaN,-0,10.0672
28.817106945,1.73,NaN,-0,10.0792
28.819222509,2.12,NaN,-0,10.0912
28.815760677,0.12,NaN,-0,10.1032
28.805567505,0.13,NaN,-0,10.1152
28.830040734,0.14,NaN,-0,10.1272
28.818501294,0.59,NaN,-0,10.1392
28.820616858,1.18,NaN,-0,10.1512
28.820616858,-0.54,NaN,-0,10.1632
28.820616858,0.17,NaN,-0,10.1752
28.820616858,0.19,NaN,-0,10.1872
28.820616858,0.2,NaN,-0,10.1992
28.826771226,1.34,NaN,-0,10.2112
28.819174428,-1.61,NaN,-0,10.2232
28.820664939,0.11,NaN,-0,10.2352
28.827300117,0.24,NaN,-0,10.2472
28.822251612,0.24,NaN,-0,10.2592
28.826578902,0.22,NaN,-0,10.2712
28.826578902,0.21,NaN,-0,10.2832
28.826578902,1.31,NaN,-0,10.2952
28.826578902,1.14,NaN,-0,10.3072
28.825713444,0.15,NaN,-0,10.3192
28.829319519,0.13,NaN,-0,10.3311
28.82648274,1.13,NaN,-0,10.3431
28.823694042,1.08,NaN,-0,10.3551
28.828213656,0.16,NaN,-0,10.3671
28.82648274,0.14,NaN,-0,10.3791
28.820328372,0.13,NaN,-0,10.3911
28.820328372,0.12,NaN,-0,10.4031
28.829271438,0.13,NaN,-0,10.4151
28.817924322,1.1,NaN,0.2,10.4271
28.826050011,1.02,NaN,0.2,10.4391
28.825617282,0.07,NaN,0.2,10.4511
28.818501294,1.22,NaN,0.2,10.4631
28.842686037,0.71,NaN,0.2,10.4751
28.842686037,0.01,NaN,0.2,10.4871
28.842686037,0.01,NaN,0.2,10.4991
28.842686037,0,NaN,0.2,10.5111
28.824319095,0.48,NaN,0.2,10.5231
28.824319095,1.2,12.14,0.2,10.5351
28.838310666,2.17,NaN,0.2,10.5471
28.849465458,6.73,NaN,0.2,10.5591
28.857687309,11,NaN,0.2,10.5711
28.857687309,12.77,NaN,0.2,10.5831
28.85725458,11.97,NaN,0.2,10.5951
28.863360867,11.83,NaN,0.2,10.6071
28.85292729,11.81,NaN,0.2,10.6191
28.856004474,13.06,NaN,0.2,10.6311
28.856004474,10.78,NaN,0.2,10.6431
28.856004474,11.88,NaN,0.2,10.6551
28.856389122,11.94,NaN,0.2,10.6671
28.856389122,11.97,NaN,0.2,10.6791
28.856389122,12.04,NaN,0.2,10.6911
28.856389122,12.1,NaN,0.2,10.7031
28.859418225,11.64,NaN,0.2,10.7151
28.851773346,11.05,NaN,0.2,10.7271
28.851773346,12.18,NaN,0.2,10.7391
28.851773346,12.2,NaN,0.2,10.7511
28.851773346,12.21,NaN,0.2,10.7631
28.852975371,12.23,NaN,0.2,10.7751
28.852638804,12.25,NaN,0.2,10.7871
28.862928138,12.28,NaN,0.2,10.7991
28.862928138,12.3,NaN,0.2,10.8111
28.863601272,12.44,NaN,0.2,10.8231
28.855235178,13.82,NaN,0.2,10.8351
28.855235178,12.6,NaN,0.2,10.8471
28.8630243,12.44,NaN,0.2,10.8591
28.867111185,12.47,NaN,0.2,10.8711
28.867111185,13.97,NaN,0.2,10.8831
28.867111185,12.68,NaN,0.2,10.8951
28.867111185,12.51,NaN,0.2,10.9071
28.867111185,12.51,NaN,0.2,10.9191
28.870524936,12.5,NaN,0.2,10.9311
28.866149565,12.53,NaN,0.2,10.9431
28.867543914,12.57,NaN,0.2,10.9551
28.864851378,12.58,NaN,0.2,10.9671
28.864851378,13.57,NaN,0.2,10.9791
28.864851378,10.85,NaN,0.2,10.9911
28.862880057,12.26,NaN,0.2,11.0031
28.862880057,12.62,NaN,0.2,11.0151
28.87215969,12.62,NaN,0.2,11.0271
28.877592843,12.61,NaN,0.2,11.0391
28.877592843,12.61,NaN,0.2,11.0511
28.883651049,13.54,NaN,0.2,11.0631
28.869130587,13.69,NaN,0.2,11.0751
28.863745515,12.61,NaN,0.2,11.0871
28.863745515,12.58,NaN,0.2,11.0991
28.863745515,12.48,NaN,0.2,11.1111
28.877881329,11.08,NaN,0.2,11.1231
28.859225901,10.46,NaN,0.2,11.1351
28.859225901,11.99,NaN,0.2,11.1471
28.859225901,12.63,NaN,0.2,11.1591
28.871967366,13.87,NaN,0.2,11.1711
28.86446673,12.28,NaN,0.2,11.1831
28.876631223,12.29,NaN,0.2,11.1951
28.879083354,12.27,NaN,0.2,11.2071
28.862399247,12.23,NaN,0.2,11.2191
28.878458301,12.22,NaN,0.2,11.2311
28.878458301,12.62,NaN,0.2,11.2431
28.86879402,13.89,NaN,0.2,11.2551
28.866486132,12.22,NaN,0.2,11.2671
28.864995621,12.21,NaN,0.2,11.2791
28.864995621,12.22,NaN,0.2,11.2911
28.864995621,13.67,NaN,0.2,11.3031
28.868938263,12.41,NaN,0.2,11.3151
28.865091783,12.21,NaN,0.2,11.3271
28.866438051,12.19,NaN,0.2,11.3391
28.866438051,12.18,NaN,0.2,11.3511
28.872400095,12.18,NaN,0.2,11.3631
28.878458301,12.18,NaN,0.2,11.3751
28.87408293,12.17,NaN,0.2,11.3871
28.87360212,13.08,NaN,0.2,11.3991
28.863216624,13.05,NaN,0.2,11.4111
28.863216624,12.17,NaN,0.2,11.4231
28.863216624,12.19,NaN,0.2,11.4351
28.869899883,12.19,NaN,0.2,11.4471
28.869659478,12.2,NaN,0.2,11.4591
28.862976219,12.19,NaN,-0.1,11.4711
28.865332188,12.18,NaN,-0.1,11.4831
28.865332188,12.55,NaN,-0.1,11.4951
28.864274406,13.69,NaN,-0.1,11.5071
28.864274406,12.11,NaN,-0.1,11.5191
28.864274406,12.09,NaN,-0.1,11.5311
28.876390818,11.9,-17.86,-0.1,11.5431
28.86062025,8.79,NaN,-0.1,11.5551
28.840281987,5.68,NaN,-0.1,11.5671
28.819222509,2.57,NaN,-0.1,11.579
28.820376453,-0.56,NaN,-0.1,11.591
28.824174852,-3.83,NaN,-0.1,11.603
28.824174852,-5.93,NaN,-0.1,11.615
28.818212808,-6.97,NaN,-0.1,11.627
28.820905344,-5.67,NaN,-0.1,11.639
28.810664091,-6.19,NaN,-0.1,11.651
28.816001082,-6.84,NaN,-0.1,11.663
28.804798209,-5.63,NaN,-0.1,11.675
28.804798209,-5.64,NaN,-0.1,11.687
28.804798209,-5.65,NaN,-0.1,11.699
28.814077842,-5.56,NaN,-0.1,11.711
28.823213232,-4.42,NaN,-0.1,11.723
28.810375605,-6.69,NaN,-0.1,11.735
28.818212808,-5.73,NaN,-0.1,11.747
28.818212808,-5.74,NaN,-0.1,11.759
28.822443936,-5.76,NaN,-0.1,11.771
28.816818459,-5.76,NaN,-0.1,11.783
28.818212808,-5.48,NaN,-0.1,11.795
28.82359788,-4.37,NaN,-0.1,11.807
28.815808758,-5.56,NaN,-0.1,11.819
28.815808758,-5.75,NaN,-0.1,11.831
28.827877089,-5.75,NaN,-0.1,11.843
28.828069413,-5.59,NaN,-0.1,11.855
28.832300541,-5.49,NaN,-0.1,11.867
28.834512267,-5.18,NaN,-0.1,11.879
28.823309394,-4.06,NaN,-0.1,11.891
28.812154602,-3.76,NaN,-0.1,11.903
28.825665363,-5.42,NaN,-0.1,11.915
28.825665363,-5.43,NaN,-0.1,11.927
28.831002354,-4.09,NaN,-0.1,11.939
28.82263626,-5.24,NaN,-0.1,11.951
28.826723145,-5.68,NaN,-0.1,11.963
28.826723145,-6.78,NaN,-0.1,11.975
28.82840598,-5.58,NaN,-0.1,11.987
28.820136048,-5.41,NaN,-0.1,11.999
28.819030185,-5.42,NaN,-0.1,12.011
28.818164727,-5.42,NaN,-0.1,12.023
28.817924322,-5.43,NaN,-0.1,12.035
28.823453637,-5.44,NaN,-0.1,12.047
28.821434235,-5.45,NaN,-0.1,12.059
28.821434235,-4.51,NaN,-0.1,12.071
28.820424534,-4.63,NaN,-0.1,12.083
28.821626559,-5.48,NaN,-0.1,12.095
28.817058864,-5.48,NaN,-0.1,12.107
28.817058864,-5.49,NaN,-0.1,12.119
28.817106945,-5.51,NaN,-0.1,12.131
28.817106945,-5.51,NaN,-0.1,12.143
28.817106945,-5.51,NaN,-0.1,12.155
28.817106945,-5.52,NaN,-0.1,12.167
28.831579326,-5.51,NaN,-0.1,12.179
28.821626559,-4.16,NaN,-0.1,12.191
28.814558652,-5.36,NaN,-0.1,12.203
28.814558652,-5.16,NaN,-0.1,12.215
28.817587755,-4.67,NaN,-0.1,12.227
28.825761525,-5.32,NaN,-0.1,12.239
28.816578054,-6.18,NaN,-0.1,12.251
28.816578054,-3.97,NaN,-0.1,12.263
28.816578054,-5.54,NaN,-0.1,12.275
28.820761101,-6.18,NaN,-0.1,12.287
28.823838285,-7,NaN,-0.1,12.299
28.822251612,-5.58,NaN,-0.1,12.311
28.822251612,-4.52,NaN,-0.1,12.323
28.832204379,-6.88,NaN,-0.1,12.335
28.832204379,-5.71,NaN,-0.1,12.347
28.829944572,-5.6,NaN,-0.1,12.359
28.83850299,-5.6,NaN,-0.1,12.371
28.820664939,-5.6,NaN,-0.1,12.383
28.820664939,-5.58,NaN,-0.1,12.395
28.820664939,-4.2,NaN,-0.1,12.407
28.835329644,-5.1,NaN,0.31,12.419
28.822347774,-5.54,NaN,0.31,12.431
28.822876665,-5.53,NaN,0.31,12.443
28.818405132,-6.13,NaN,0.31,12.455
28.818549375,-7.19,NaN,0.31,12.467
28.818837861,-5.53,NaN,0.31,12.479
28.831483164,-5.49,23.36,0.31,12.491
28.843070685,-3.52,NaN,0.31,12.503
28.843070685,-0.12,NaN,0.31,12.515
28.843070685,3.28,NaN,0.31,12.527
28.847494137,6.68,NaN,0.31,12.539
28.877689005,10.08,NaN,0.31,12.551
28.883314482,13.49,NaN,0.31,12.563
28.88417994,16.89,NaN,0.31,12.575
28.88417994,16.98,NaN,0.31,12.587
28.88417994,16.72,NaN,0.31,12.599
28.88417994,17.69,NaN,0.31,12.611
28.88417994,16.9,NaN,0.31,12.623
28.883987616,16.82,NaN,0.31,12.635
28.879131435,16.84,NaN,0.31,12.647
28.886391666,17.93,NaN,0.31,12.659
28.890141984,16.13,NaN,0.31,12.671
28.881968214,17.01,NaN,0.31,12.683
28.884035697,17.04,NaN,0.31,12.695
28.884035697,17.09,NaN,0.31,12.707
28.896921405,17.16,NaN,0.31,12.719
28.88321832,17.32,NaN,0.31,12.731
28.88321832,19.18,NaN,0.31,12.743
28.88321832,18.09,NaN,0.31,12.755
28.88321832,16.58,NaN,0.31,12.767
28.88321832,18.99,NaN,0.31,12.779
28.886968638,18.1,NaN,0.31,12.791
28.881823971,18.73,NaN,0.31,12.803
28.87552536,18,NaN,0.31,12.815
28.876102332,19.22,NaN,0.31,12.8269
28.894517355,18.21,NaN,0.31,12.8389
28.877112033,18.05,NaN,0.31,12.8509
28.877112033,18.05,NaN,0.31,12.8629
28.877112033,18.87,NaN,0.31,12.8749
28.877112033,16.61,NaN,0.31,12.8869
28.884901155,17.92,NaN,0.31,12.8989
28.884901155,18.04,NaN,0.31,12.9109
28.884901155,18.05,NaN,0.31,12.9229
28.883939535,18.08,NaN,0.31,12.9349
28.883939535,17.14,NaN,0.31,12.9469
28.883939535,17.28,NaN,0.31,12.9589
28.883939535,18.08,NaN,0.31,12.9709
28.884276102,18.09,NaN,0.31,12.9829
28.884372264,18.1,NaN,0.31,12.9949
28.869851802,18.08,NaN,0.31,13.0069
28.888122582,16.6,NaN,0.31,13.0189
28.887834096,17.96,NaN,0.31,13.0309
28.8870648,18.09,NaN,0.31,13.0429
28.875861927,18.13,NaN,0.31,13.0549
28.87937184,18.15,NaN,0.31,13.0669
28.881968214,18.12,NaN,0.31,13.0789
28.881968214,18.11,NaN,0.31,13.0909
28.881968214,18.14,NaN,0.31,13.1029
28.873698282,18.19,NaN,0.31,13.1149
28.873698282,19.14,NaN,0.31,13.1269
28.88369913,18.79,NaN,-0.2,13.1389
28.889084202,18.17,NaN,-0.2,13.1509
28.889084202,18.16,NaN,-0.2,13.1629
28.889084202,18.96,NaN,-0.2,13.1749
28.880093055,18.96,NaN,-0.2,13.1869
28.884853074,18.11,NaN,-0.2,13.1989
28.874515659,19.1,NaN,-0.2,13.2109
28.878169815,18.74,NaN,-0.2,13.2229
28.886632071,18.1,NaN,-0.2,13.2349
28.886632071,17.64,NaN,-0.2,13.2469
28.865476431,14.82,-29.03,-0.2,13.2589
28.843070685,10.62,NaN,-0.2,13.2709
28.821770802,6.43,NaN,-0.2,13.2829
28.821770802,2.23,NaN,-0.2,13.2949
28.801576782,-1.96,NaN,-0.2,13.3069
28.800134352,-6.02,NaN,-0.2,13.3189
28.802778807,-8.51,NaN,-0.2,13.3309
28.792200987,-9.91,NaN,-0.2,13.3429
28.793643417,-10.11,NaN,-0.2,13.3549
28.793643417,-10.24,NaN,-0.2,13.3669
28.793643417,-9.33,NaN,-0.2,13.3789
28.793643417,-10.02,NaN,-0.2,13.3909
28.789412289,-10.35,NaN,-0.2,13.4029
28.783402164,-9.37,NaN,-0.2,13.4149
28.794605037,-10.37,NaN,-0.2,13.4269
28.787344806,-10.59,NaN,-0.2,13.4389
28.787344806,-10.65,NaN,-0.2,13.4509
28.787969859,-10.67,NaN,-0.2,13.4629
28.783161759,-10.32,NaN,-0.2,13.4749
28.783161759,-12.86,NaN,-0.2,13.4869
28.783161759,-11.81,NaN,-0.2,13.4989
28.783161759,-11.33,NaN,-0.2,13.5109
28.790037342,-11.01,NaN,-0.2,13.5229
28.780180737,-10.47,NaN,-0.2,13.5349
28.797249492,-11.98,NaN,-0.2,13.5469
28.797249492,-11.35,NaN,-0.2,13.5589
28.802153754,-11.26,NaN,-0.2,13.5709
28.801144053,-9.97,NaN,-0.2,13.5829
28.791624015,-11.17,NaN,-0.2,13.5949
28.802201835,-12.96,NaN,-0.2,13.6069
